Id,Balance,BusinessCurrencyCode,BusinessId,BusinessName,Code,ConnectedTransactionGuid,CoworkerFullName,CoworkerId,CoworkerInvoiceBillToName,CoworkerInvoiceDraft,CoworkerInvoiceDueDate,CoworkerInvoiceId,CoworkerInvoiceInvoiceNumber,CoworkerInvoicePaid,CoworkerInvoicePaidOn,CoworkerInvoiceRefunded,CoworkerInvoiceRefundedOn,CoworkerInvoiceTotalAmount,CoworkerInvoiceWaitingForInvoiceNumber,CreatedOn,Credit,CustomFields,Debit,Description,IsNew,LocalizationDetails,PaidInvoiceId,PaymentGatewayName,PaymentMethodNumber,SupplementIndex,SystemId,ToStringText,TransactionDate,UniqueId,UpdatedBy,UpdatedOn
1440192570,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Colin Lloyd,1423807132,Colin Lloyd,False,2026-08-28T19:56:00Z,1429951443,INV-0040,True,2026-08-25T19:59:33.9462129Z,False,,325.0,False,2026-08-25T19:59:33.9462129Z,0.0,,0.0,Payment received,False,,1429951443,11,,,,Payment received,2026-08-25T19:59:33.9462129Z,bae63074-9d66-4d68-a755-7d999d87d34c,Olena+e2@nexudus.com,2026-08-25T19:59:34.0087215Z
1440192572,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Heather Ryan,1423807133,Heather Ryan,False,2026-08-28T19:56:04Z,1429951345,INV-0041,True,2026-08-25T19:59:34.5883343Z,False,,14080.97,False,2026-08-25T19:59:34.5883343Z,0.0,,0.0,Payment received,False,,1429951345,11,,,,Payment received,2026-08-25T19:59:34.5883343Z,e3be718e-6453-47b1-beb1-511642423471,Olena+e2@nexudus.com,2026-08-25T19:59:34.6352141Z
1440192574,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Samantha Quinn,1423807134,Samantha Quinn,False,2026-08-28T19:56:07Z,1429951444,INV-0042,True,2026-08-25T19:59:35.2914545Z,False,,7644.33,False,2026-08-25T19:59:35.2914545Z,0.0,,0.0,Payment received,False,,1429951444,11,,,,Payment received,2026-08-25T19:59:35.2914545Z,3f9ff2b5-b8b8-4a15-874a-3c8d4cbe959a,Olena+e2@nexudus.com,2026-08-25T19:59:35.369554Z
1440192576,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Francesca White,1423806943,Francesca White,False,2026-08-28T19:56:09Z,1429951445,INV-0043,True,2026-08-25T19:59:36.0726986Z,False,,1200.0,False,2026-08-25T19:59:36.0726986Z,0.0,,0.0,Payment received,False,,1429951445,11,,,,Payment received,2026-08-25T19:59:36.0726986Z,4c768f5a-d37d-4bfc-98ea-859f89d4eb20,Olena+e2@nexudus.com,2026-08-25T19:59:36.1195773Z
1440192507,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Kerry White,1423807136,Kerry White,False,2026-08-28T19:56:12Z,1429951446,INV-0044,True,2026-08-25T19:59:36.6732486Z,False,,2000.0,False,2026-08-25T19:59:36.6732486Z,0.0,,0.0,Payment received,False,,1429951446,11,,,,Payment received,2026-08-25T19:59:36.6732486Z,f85b03e8-d163-4361-ab6e-8370ef78dee9,Olena+e2@nexudus.com,2026-08-25T19:59:36.7201311Z
1440192578,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Leigh Butler,1423806946,Leigh Butler,False,2026-08-28T19:56:16Z,1429951447,INV-0045,True,2026-08-25T19:59:37.3239821Z,False,,380.0,False,2026-08-25T19:59:37.3239821Z,0.0,,0.0,Payment received,False,,1429951447,11,,,,Payment received,2026-08-25T19:59:37.3239821Z,9d11ebe8-c7e4-4656-9fcd-7fd3a6242690,Olena+e2@nexudus.com,2026-08-25T19:59:37.3865005Z
1440192509,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Billy Norton,1423807141,Billy Norton,False,2026-08-28T19:56:20Z,1429951346,INV-0046,True,2026-08-25T20:00:16.0479332Z,False,,475.0,False,2026-08-25T20:00:16.0479332Z,0.0,,0.0,Payment received,False,,1429951346,11,,,,Payment received,2026-08-25T20:00:16.0479332Z,702f4afa-f0ab-4ac4-aa5c-7e2d0a188236,Olena+e2@nexudus.com,2026-08-25T20:00:16.182439Z
1440192511,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Dylan Young,1423806948,Dylan Young,False,2026-08-28T19:56:21Z,1429951347,INV-0047,True,2026-08-25T20:00:23.7212596Z,False,,170.0,False,2026-08-25T20:00:23.7212596Z,0.0,,0.0,Payment received,False,,1429951347,11,,,,Payment received,2026-08-25T20:00:23.7212596Z,813f2756-d439-429a-9c31-9c4db27bec38,Olena+e2@nexudus.com,2026-08-25T20:00:23.8657076Z
1440192580,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Jacob Robinson,1423807144,Jacob Robinson,False,2026-08-28T19:56:24Z,1429951348,INV-0048,True,2026-08-25T20:00:25.9098751Z,False,,12030.0,False,2026-08-25T20:00:25.9098751Z,0.0,,0.0,Payment received,False,,1429951348,11,,,,Payment received,2026-08-25T20:00:25.9098751Z,b4227244-2758-466b-b198-9c7107e68fc4,Olena+e2@nexudus.com,2026-08-25T20:00:26.0163236Z
1440192582,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Megan Taylor,1423806950,Megan Taylor,False,2026-08-28T19:56:25Z,1429951448,INV-0049,True,2026-08-25T20:00:27.0326704Z,False,,335.34,False,2026-08-25T20:00:27.0326704Z,0.0,,0.0,Payment received,False,,1429951448,11,,,,Payment received,2026-08-25T20:00:27.0326704Z,b35f0909-372a-432c-9c8a-44fc3ce95520,Olena+e2@nexudus.com,2026-08-25T20:00:27.157655Z
1440192584,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Jessica Dixon,1423807150,Jessica Dixon,False,2026-08-28T19:56:26Z,1429951449,INV-0050,True,2026-08-25T20:00:28.5958028Z,False,,352.56,False,2026-08-25T20:00:28.5958028Z,0.0,,0.0,Payment received,False,,1429951449,11,,,,Payment received,2026-08-25T20:00:28.5958028Z,117e4ed0-65ef-48a1-b15b-11d8155948d8,Olena+e2@nexudus.com,2026-08-25T20:00:28.6746108Z
1440192586,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Stanley Holmes,1423807151,Stanley Holmes,False,2026-08-28T19:56:27Z,1429951450,INV-0051,True,2026-08-25T20:00:29.8621713Z,False,,130.75,False,2026-08-25T20:00:29.8621713Z,0.0,,0.0,Payment received,False,,1429951450,11,,,,Payment received,2026-08-25T20:00:29.8621713Z,cb1e184d-3ef2-4502-addd-fc87a5c88569,Olena+e2@nexudus.com,2026-08-25T20:00:29.9402712Z
1440192588,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Jacqueline Wilson,1423807153,Jacqueline Wilson,False,2026-08-28T19:56:29Z,1429951349,INV-0052,True,2026-08-25T20:00:31.8954056Z,False,,325.0,False,2026-08-25T20:00:31.8954056Z,0.0,,0.0,Payment received,False,,1429951349,11,,,,Payment received,2026-08-25T20:00:31.8954056Z,a37d14bd-a058-4044-9296-8909226d792d,Olena+e2@nexudus.com,2026-08-25T20:00:32.0203941Z
1440192590,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Ryan Nelson,1423807154,Ryan Nelson,False,2026-08-28T19:56:30Z,1429951451,INV-0053,True,2026-08-25T20:00:33.2249047Z,False,,350.0,False,2026-08-25T20:00:33.2249047Z,0.0,,0.0,Payment received,False,,1429951451,11,,,,Payment received,2026-08-25T20:00:33.2249047Z,94d2ce24-46bd-4042-b082-9cbf68b380ba,Olena+e2@nexudus.com,2026-08-25T20:00:33.4436531Z
1440192592,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Suzanne Phillips,1423807155,Suzanne Phillips,False,2026-08-28T19:56:31Z,1429951350,INV-0054,True,2026-08-25T20:00:42.6591494Z,False,,370.0,False,2026-08-25T20:00:42.6591494Z,0.0,,0.0,Payment received,False,,1429951350,11,,,,Payment received,2026-08-25T20:00:42.6591494Z,f0c62fd6-5c5a-4228-b1cd-a80813e681a4,Olena+e2@nexudus.com,2026-08-25T20:00:42.737275Z
1440192594,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Bethany Johnston,1423807156,Bethany Johnston,False,2026-08-28T19:56:32Z,1429951452,INV-0055,True,2026-08-25T20:00:43.6693646Z,False,,134.94,False,2026-08-25T20:00:43.6693646Z,0.0,,0.0,Payment received,False,,1429951452,11,,,,Payment received,2026-08-25T20:00:43.6693646Z,2e27c76d-db3b-4bbc-bfd8-21f50c738242,Olena+e2@nexudus.com,2026-08-25T20:00:43.8412286Z
1440192513,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Glen Hawkins,1423807157,Glen Hawkins,False,2026-08-28T19:56:33Z,1429951453,INV-0056,True,2026-08-25T20:00:44.5888317Z,False,,64.93,False,2026-08-25T20:00:44.5888317Z,0.0,,0.0,Payment received,False,,1429951453,11,,,,Payment received,2026-08-25T20:00:44.5888317Z,0ce9f87a-7298-4d78-8775-1306df038e4c,Olena+e2@nexudus.com,2026-08-25T20:00:44.6513337Z
1440192596,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Charles Kelly,1423807158,Charles Kelly,False,2026-08-28T19:56:34Z,1429951351,INV-0057,True,2026-08-25T20:00:45.7649533Z,False,,400.0,False,2026-08-25T20:00:45.7649533Z,0.0,,0.0,Payment received,False,,1429951351,11,,,,Payment received,2026-08-25T20:00:45.7649533Z,d7d25156-e0c4-4c65-99be-cd5d3a5f0aa8,Olena+e2@nexudus.com,2026-08-25T20:00:47.4447019Z
1440192515,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Rachael Byrne,1423806954,Rachael Byrne,False,2026-08-28T19:56:35Z,1429951454,INV-0058,True,2026-08-25T20:00:48.6076323Z,False,,280.0,False,2026-08-25T20:00:48.6076323Z,0.0,,0.0,Payment received,False,,1429951454,11,,,,Payment received,2026-08-25T20:00:48.6076323Z,ebe17e66-e914-4dd3-b12f-ff127ff93142,Olena+e2@nexudus.com,2026-08-25T20:00:48.748257Z
1440192517,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Danny Hale,1423807159,Danny Hale,False,2026-08-28T19:56:36Z,1429951455,INV-0059,True,2026-08-25T20:00:49.4201478Z,False,,270.0,False,2026-08-25T20:00:49.4201478Z,0.0,,0.0,Payment received,False,,1429951455,11,,,,Payment received,2026-08-25T20:00:49.4201478Z,57379a47-3669-4170-a40d-e6c3b139f8ec,Olena+e2@nexudus.com,2026-08-25T20:00:49.4826544Z
1440192519,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Wayne Davidson,1423806955,Wayne Davidson,False,2026-08-28T19:56:37Z,1429951352,INV-0060,True,2026-08-25T20:00:50.2176787Z,False,,1883.84,False,2026-08-25T20:00:50.2176787Z,0.0,,0.0,Payment received,False,,1429951352,11,,,,Payment received,2026-08-25T20:00:50.2176787Z,f8d7339b-60ec-496e-bd03-6eb7a35dbe11,Olena+e2@nexudus.com,2026-08-25T20:00:50.2964371Z
1440192521,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Chelsea Powell,1423807160,Chelsea Powell,False,2026-08-28T19:56:38Z,1429951353,INV-0061,True,2026-08-25T20:00:51.1402172Z,False,,475.0,False,2026-08-25T20:00:51.1402172Z,0.0,,0.0,Payment received,False,,1429951353,11,,,,Payment received,2026-08-25T20:00:51.1402172Z,9ebeb7f7-d396-4b7c-92d1-3a8469d884e9,Olena+e2@nexudus.com,2026-08-25T20:00:51.1870766Z
1440192523,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Stanley Griffiths,1423806940,Stanley Griffiths,False,2026-08-28T19:56:42Z,1429951456,INV-0062,True,2026-08-25T20:00:51.8745791Z,False,,5429.6,False,2026-08-25T20:00:51.8745791Z,0.0,,0.0,Payment received,False,,1429951456,11,,,,Payment received,2026-08-25T20:00:51.8745791Z,fe8baebb-abcc-4cc1-8d37-4bb3ae32cc6d,Olena+e2@nexudus.com,2026-08-25T20:00:51.9526968Z
1440192598,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Diane Newman,1423807128,Diane Newman,False,2026-08-28T19:56:44Z,1429951457,INV-0063,True,2026-08-25T20:00:52.8416431Z,False,,380.0,False,2026-08-25T20:00:52.8416431Z,0.0,,0.0,Payment received,False,,1429951457,11,,,,Payment received,2026-08-25T20:00:52.8416431Z,68470816-79d1-415b-8881-1f5779a3e284,Olena+e2@nexudus.com,2026-08-25T20:00:52.9979074Z
1440192525,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Sian Cox,1423807129,Sian Cox,False,2026-08-28T19:56:45Z,1429951354,INV-0064,True,2026-08-25T20:00:53.8759609Z,False,,359.14,False,2026-08-25T20:00:53.8759609Z,0.0,,0.0,Payment received,False,,1429951354,11,,,,Payment received,2026-08-25T20:00:53.8759609Z,6e0416ce-54c3-4ac1-8431-a20a47b92cae,Olena+e2@nexudus.com,2026-08-25T20:00:53.9384667Z
1440192527,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Colin Lloyd,1423807132,Colin Lloyd,False,2026-08-28T19:56:47Z,1429951355,INV-0065,True,2026-08-25T20:00:54.6735205Z,False,,325.0,False,2026-08-25T20:00:54.6735205Z,0.0,,0.0,Payment received,False,,1429951355,11,,,,Payment received,2026-08-25T20:00:54.6735205Z,a3114407-b18b-40eb-a677-932bf441eceb,Olena+e2@nexudus.com,2026-08-25T20:00:54.7992087Z
1440192600,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Heather Ryan,1423807133,Heather Ryan,False,2026-08-28T19:56:50Z,1429951356,INV-0066,True,2026-08-25T20:00:55.7889941Z,False,,13920.11,False,2026-08-25T20:00:55.7889941Z,0.0,,0.0,Payment received,False,,1429951356,11,,,,Payment received,2026-08-25T20:00:55.7889941Z,640edefc-b0b4-4e7a-b160-855b58a18e9d,Olena+e2@nexudus.com,2026-08-25T20:00:55.8827441Z
1440192529,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Samantha Quinn,1423807134,Samantha Quinn,False,2026-08-28T19:56:53Z,1429951458,INV-0067,True,2026-08-25T20:00:56.9561806Z,False,,5644.33,False,2026-08-25T20:00:56.9561806Z,0.0,,0.0,Payment received,False,,1429951458,11,,,,Payment received,2026-08-25T20:00:56.9561806Z,2d869548-f8f9-4c4f-b1ff-982977276b02,Olena+e2@nexudus.com,2026-08-25T20:00:57.0350614Z
1440192602,0.0,EUR,1421022733,MAIN_E2 (PARENT Location),PAYM,,Francesca White,1423806943,Francesca White,False,2026-08-28T19:56:54Z,1429951459,INV-0068,True,2026-08-25T20:00:57.8684884Z,False,,1200.0,False,2026-08-25T20:00:57.8684884Z,0.0,,0.0,Payment received,False,,1429951459,11,,,,Payment received,2026-08-25T20:00:57.8684884Z,e486cecd-5317-435e-afc0-ec45c4057aa7,Olena+e2@nexudus.com,2026-08-25T20:00:57.962238Z
